"","DATE","PRCP","Source.PRCP","TMAX","Source.TMAX","TMIN","Source.TMIN"
"5227",1976-09-21,0,"Measured",16.1,"Measured",5.6,"Measured"
"5228",1976-09-22,0,"Measured",20,"Measured",-0.6,"Measured"
"5229",1976-09-23,0,"Measured",18.3,"Measured",4.4,"Measured"
"5230",1976-09-24,0,"Measured",18.3,"Measured",-1.1,"Measured"
"5231",1976-09-25,0,"Measured",18.3,"Measured",3.9,"Measured"
"5232",1976-09-26,0,"Measured",20,"Measured",5.6,"Measured"
"5233",1976-09-27,0,"Measured",15.6,"Measured",4.4,"Measured"
"5234",1976-09-28,0,"Measured",16.7,"Measured",0.6,"Measured"
"5235",1976-09-29,0,"Measured",20,"Measured",4.4,"Measured"
"5236",1976-09-30,0,"Measured",24.4,"Measured",5,"Measured"
"5237",1976-10-01,0,"Measured",30.6,"Measured",5.6,"Measured"
"5238",1976-10-02,0,"Measured",30.6,"Measured",10,"Measured"
"5239",1976-10-03,0,"Measured",27.2,"Measured",6.7,"Measured"
"5240",1976-10-04,0,"Measured",25.6,"Measured",12.8,"Measured"
"5241",1976-10-05,18.3,"Measured",20.6,"Measured",6.7,"Measured"
"5242",1976-10-06,0,"Measured",9.4,"Measured",-1.1,"Measured"
"5243",1976-10-07,0,"Measured",10.6,"Measured",0,"Measured"
"5244",1976-10-08,0,"Measured",9.4,"Measured",-2.8,"Measured"
"5245",1976-10-09,2.8,"Measured",12.2,"Measured",3.9,"Measured"
"5246",1976-10-10,0,"Measured",15.6,"Measured",-0.6,"Measured"
"5247",1976-10-11,0,"Measured",20.6,"Measured",2.2,"Measured"
"5248",1976-10-12,0,"Measured",23.3,"Measured",10,"Measured"
"5249",1976-10-13,0,"Measured",19.4,"Measured",6.7,"Measured"
"5250",1976-10-14,0,"Measured",21.1,"Measured",0,"Measured"
"5251",1976-10-15,0,"Measured",18.9,"Measured",5,"Measured"
"5252",1976-10-16,0,"Measured",7.8,"Measured",0,"Measured"
"5253",1976-10-17,0,"Measured",7.2,"Measured",-5.6,"Measured"
"5254",1976-10-18,0,"Measured",6.7,"Measured",-6.7,"Measured"
"5255",1976-10-19,2.8,"Measured",5.6,"Measured",0.6,"Measured"
"5256",1976-10-20,0,"Measured",7.2,"Measured",-3.9,"Measured"
"5257",1976-10-21,0.3,"Measured",5.6,"Measured",-3.3,"Measured"
"5258",1976-10-22,0,"Measured",6.1,"Measured",-6.1,"Measured"
"5259",1976-10-23,0,"Measured",9.4,"Measured",-2.8,"Measured"
"5260",1976-10-24,1.3,"Measured",8.3,"Measured",1.7,"Measured"
"5261",1976-10-25,0,"Measured",7.2,"Measured",-1.7,"Measured"
"5262",1976-10-26,0,"Measured",5.6,"Measured",-4.4,"Measured"
"5263",1976-10-27,0,"Measured",3.9,"Measured",-8.3,"Measured"
"5264",1976-10-28,0,"Measured",10.6,"Measured",-7.2,"Measured"
"5265",1976-10-29,0,"Measured",12.2,"Measured",0,"Measured"
"5266",1976-10-30,14,"Measured",9.4,"Measured",4.4,"Measured"
"5267",1976-10-31,3.3,"Measured",8.3,"Measured",-1.7,"Measured"
"5268",1976-11-01,0,"Measured",10.6,"Measured",-3.3,"Measured"
"5269",1976-11-02,0,"Measured",14.4,"Measured",2.2,"Measured"
"5270",1976-11-03,0,"Measured",8.9,"Measured",-2.2,"Measured"
"5271",1976-11-04,0,"Measured",4.4,"Measured",-5,"Measured"
"5272",1976-11-05,0,"Measured",3.3,"Measured",-3.3,"Measured"
"5273",1976-11-06,0,"Measured",9.4,"Measured",-3.9,"Measured"
"5274",1976-11-07,0,"Measured",4.4,"Measured",-5.6,"Measured"
"5275",1976-11-08,0,"Measured",0.6,"Measured",-12.2,"Measured"
"5276",1976-11-09,0,"Measured",9.4,"Measured",-6.1,"Measured"
"5277",1976-11-10,0,"Measured",6.1,"Measured",-3.3,"Measured"
"5278",1976-11-11,0.5,"Measured",-1.7,"Measured",-11.7,"Measured"
"5279",1976-11-12,0,"Measured",0.6,"Measured",-11.1,"Measured"
"5280",1976-11-13,0,"Measured",1.7,"Measured",-10.6,"Measured"
"5281",1976-11-14,0,"Measured",2.2,"Measured",-11.1,"Measured"
"5282",1976-11-15,0,"Measured",4.4,"Measured",-12.2,"Measured"
"5283",1976-11-16,0,"Measured",7.8,"Measured",-6.7,"Measured"
"5284",1976-11-17,0,"Measured",8.3,"Measured",-2.2,"Measured"
"5285",1976-11-18,0,"Measured",10.6,"Measured",-5.6,"Measured"
"5286",1976-11-19,0,"Measured",7.8,"Measured",-0.6,"Measured"
"5287",1976-11-20,0,"Measured",4.4,"Measured",-7.8,"Measured"
"5288",1976-11-21,0,"Measured",0,"Measured",-4.4,"Measured"
"5289",1976-11-22,0,"Measured",0,"Measured",-6.7,"Measured"
"5290",1976-11-23,0,"Measured",-3.3,"Measured",-8.3,"Measured"
"5291",1976-11-24,0,"Measured",1.7,"Measured",-10,"Measured"
"5292",1976-11-25,0,"Measured",11.1,"Measured",-3.9,"Measured"
"5293",1976-11-26,0,"Measured",8.3,"Measured",0.6,"Measured"
"5294",1976-11-27,2,"Measured",1.7,"Measured",-12.2,"Measured"
"5295",1976-11-28,0,"Measured",-11.7,"Measured",-21.7,"Measured"
"5296",1976-11-29,0,"Measured",-12.8,"Measured",-22.8,"Measured"
"5297",1976-11-30,0,"Measured",-10.6,"Measured",-21.7,"Measured"
"5298",1976-12-01,0,"Measured",-6.1,"Measured",-20,"Measured"
"5299",1976-12-02,0,"Measured",-9.4,"Measured",-25,"Measured"
"5300",1976-12-03,2,"Measured",-10.6,"Measured",-22.2,"Measured"
"5301",1976-12-04,0,"Measured",-8.3,"Measured",-20.6,"Measured"
"5302",1976-12-05,0,"Measured",-5.6,"Measured",-15.6,"Measured"
"5303",1976-12-06,3,"Measured",-2.8,"Measured",-10,"Measured"
"5304",1976-12-07,0,"Measured",-10,"Measured",-23.9,"Measured"
"5305",1976-12-08,0,"Measured",-11.7,"Measured",-22.8,"Measured"
"5306",1976-12-09,0,"Measured",-3.9,"Measured",-13.3,"Measured"
"5307",1976-12-10,0,"Measured",1.7,"Measured",-15,"Measured"
"5308",1976-12-11,0,"Measured",-7.2,"Measured",-24.4,"Measured"
"5309",1976-12-12,0,"Measured",-3.3,"Measured",-15.6,"Measured"
"5310",1976-12-13,0,"Measured",-11.1,"Measured",-22.8,"Measured"
"5311",1976-12-14,0,"Measured",3.3,"Measured",-13.3,"Measured"
"5312",1976-12-15,0,"Measured",2.8,"Measured",-10,"Measured"
"5313",1976-12-16,0,"Measured",0,"Measured",-6.7,"Measured"
"5314",1976-12-17,0,"Measured",2.8,"Measured",-5,"Measured"
"5315",1976-12-18,0,"Measured",3.3,"Measured",-9.4,"Measured"
"5316",1976-12-19,0,"Measured",7.8,"Measured",-2.2,"Measured"
"5317",1976-12-20,0.5,"Measured",0.6,"Measured",-15.6,"Measured"
"5318",1976-12-21,0,"Measured",-11.1,"Measured",-21.1,"Measured"
"5319",1976-12-22,0,"Measured",-2.8,"Measured",-15,"Measured"
"5320",1976-12-23,0,"Measured",-3.9,"Measured",-18.9,"Measured"
"5321",1976-12-24,0,"Measured",0.6,"Measured",-18.9,"Measured"
"5322",1976-12-25,0,"Measured",-0.6,"Measured",-12.2,"Measured"
"5323",1976-12-26,0.3,"Measured",-1.7,"Measured",-11.1,"Measured"
"5324",1976-12-27,0.3,"Measured",-2.2,"Measured",-17.2,"Measured"
"5325",1976-12-28,0,"Measured",-7.2,"Measured",-18.9,"Measured"
"5326",1976-12-29,0,"Measured",-18.3,"Measured",-28.3,"Measured"
"5327",1976-12-30,0.5,"Measured",-18.3,"Measured",-25.6,"Measured"
"5328",1976-12-31,0,"Measured",-15.6,"Measured",-23.9,"Measured"
"5329",1977-01-01,0,"Measured",-11.7,"Measured",-19.4,"Measured"
"5330",1977-01-02,0.5,"Measured",-11.1,"Measured",-19.4,"Measured"
"5331",1977-01-03,2.5,"Measured",-6.7,"Measured",-16.7,"Measured"
"5332",1977-01-04,0,"Measured",-8.9,"Measured",-22.2,"Measured"
"5333",1977-01-05,0,"Measured",-8.3,"Measured",-20.6,"Measured"
"5334",1977-01-06,0,"Measured",-9.4,"Measured",-17.8,"Measured"
"5335",1977-01-07,0,"Measured",-11.1,"Measured",-23.9,"Measured"
"5336",1977-01-08,2.3,"Measured",-13.3,"Measured",-21.1,"Measured"
"5337",1977-01-09,0,"Measured",-19.4,"Measured",-31.1,"Measured"
"5338",1977-01-10,0.3,"Measured",-13.9,"Measured",-20.6,"Measured"
"5339",1977-01-11,0,"Measured",-16.7,"Measured",-29.4,"Measured"
"5340",1977-01-12,0,"Measured",-18.3,"Measured",-28.9,"Measured"
"5341",1977-01-13,1.3,"Measured",-9.4,"Measured",-24.4,"Measured"
"5342",1977-01-14,0,"Measured",-9.4,"Measured",-21.7,"Measured"
"5343",1977-01-15,0,"Measured",-11.7,"Measured",-25.6,"Measured"
"5344",1977-01-16,0,"Measured",-22.2,"Measured",-30.6,"Measured"
"5345",1977-01-17,0,"Measured",-17.8,"Measured",-28.9,"Measured"
"5346",1977-01-18,0,"Measured",-6.7,"Measured",-21.7,"Measured"
"5347",1977-01-19,0,"Measured",-10.6,"Measured",-21.7,"Measured"
"5348",1977-01-20,2,"Measured",-6.1,"Measured",-13.9,"Measured"
"5349",1977-01-21,0,"Measured",-8.9,"Measured",-15.6,"Measured"
"5350",1977-01-22,0,"Measured",-7.8,"Measured",-21.1,"Measured"
"5351",1977-01-23,1.5,"Measured",-3.3,"Measured",-13.9,"Measured"
"5352",1977-01-24,0,"Measured",-2.2,"Measured",-4.4,"Measured"
"5353",1977-01-25,0.3,"Measured",-3.9,"Measured",-11.1,"Measured"
"5354",1977-01-26,1.3,"Measured",-3.3,"Measured",-16.7,"Measured"
"5355",1977-01-27,0,"Measured",-15.6,"Measured",-25.6,"Measured"
"5356",1977-01-28,0,"Measured",-12.8,"Measured",-27.2,"Measured"
"5357",1977-01-29,0,"Measured",-16.1,"Measured",-23.3,"Measured"
"5358",1977-01-30,0,"Measured",-14.4,"Measured",-21.7,"Measured"
"5359",1977-01-31,0,"Measured",-10,"Measured",-18.9,"Measured"
"5360",1977-02-01,0,"Measured",-6.7,"Measured",-15.6,"Measured"
"5361",1977-02-02,0,"Measured",-3.9,"Measured",-17.8,"Measured"
"5362",1977-02-03,0,"Measured",-3.3,"Measured",-8.9,"Measured"
"5363",1977-02-04,3.8,"Measured",-3.9,"Measured",-9.4,"Measured"
"5364",1977-02-05,0,"Measured",-9.4,"Measured",-21.1,"Measured"
"5365",1977-02-06,0,"Measured",-12.8,"Measured",-23.3,"Measured"
"5366",1977-02-07,0,"Measured",-9.4,"Measured",-23.3,"Measured"
"5367",1977-02-08,0,"Measured",-5,"Measured",-14.4,"Measured"
"5368",1977-02-09,0,"Measured",6.1,"Measured",-8.9,"Measured"
"5369",1977-02-10,0,"Measured",5,"Measured",-5.6,"Measured"
"5370",1977-02-11,0,"Measured",8.9,"Measured",-1.7,"Measured"
"5371",1977-02-12,0,"Measured",7.2,"Measured",-2.2,"Measured"
"5372",1977-02-13,0,"Measured",0.6,"Measured",-2.2,"Measured"
"5373",1977-02-14,0,"Measured",-2.2,"Measured",-7.2,"Measured"
"5374",1977-02-15,0,"Measured",-6.1,"Measured",-16.1,"Measured"
"5375",1977-02-16,0,"Measured",-5.6,"Measured",-18.9,"Measured"
"5376",1977-02-17,0,"Measured",1.1,"Measured",-12.8,"Measured"
"5377",1977-02-18,0,"Measured",2.8,"Measured",-7.2,"Measured"
"5378",1977-02-19,0,"Measured",1.1,"Measured",-7.2,"Measured"
"5379",1977-02-20,0,"Measured",-2.8,"Measured",-13.3,"Measured"
"5380",1977-02-21,0,"Measured",0.6,"Measured",-12.8,"Measured"
"5381",1977-02-22,0,"Measured",5,"Measured",-11.7,"Measured"
"5382",1977-02-23,19.8,"Measured",7.2,"Measured",-2.8,"Measured"
"5383",1977-02-24,11.4,"Measured",8.9,"Measured",-1.1,"Measured"
"5384",1977-02-25,0,"Measured",0.6,"Measured",-6.1,"Measured"
"5385",1977-02-26,0,"Measured",0.6,"Measured",-7.8,"Measured"
"5386",1977-02-27,0,"Measured",-1.1,"Measured",-6.7,"Measured"
"5387",1977-02-28,0,"Measured",2.8,"Gap-Filled",-7.8,"Gap-Filled"
"5388",1977-03-01,0,"Measured",0.6,"Measured",-12.2,"Measured"
"5389",1977-03-02,0,"Measured",2.8,"Measured",-10.6,"Measured"
"5390",1977-03-03,3.8,"Measured",2.2,"Measured",-2.2,"Measured"
"5391",1977-03-04,4.1,"Measured",3.3,"Measured",0.6,"Measured"
"5392",1977-03-05,0,"Measured",1.7,"Measured",-1.7,"Measured"
"5393",1977-03-06,0,"Measured",0,"Measured",-3.3,"Measured"
"5394",1977-03-07,0,"Measured",7.8,"Measured",-5,"Measured"
"5395",1977-03-08,0,"Measured",15,"Measured",-0.6,"Measured"
"5396",1977-03-09,0,"Measured",16.1,"Measured",5,"Measured"
"5397",1977-03-10,0,"Measured",16.1,"Measured",0,"Measured"
"5398",1977-03-11,0,"Measured",15.6,"Measured",6.1,"Measured"
"117591",1977-03-12,4.3,"Gap-Filled",17.8,"Measured",8.9,"Measured"
"117601",1977-03-13,2.8,"Gap-Filled",10.6,"Measured",2.8,"Measured"
"5401",1977-03-14,0,"Measured",12.2,"Measured",5,"Measured"
"5402",1977-03-15,0,"Measured",12.8,"Measured",3.3,"Measured"
"5403",1977-03-16,0,"Measured",9.4,"Measured",0,"Measured"
"5404",1977-03-17,4.3,"Measured",7.8,"Measured",-2.8,"Measured"
"5405",1977-03-18,2,"Measured",0.6,"Measured",-2.8,"Measured"
"5406",1977-03-19,0,"Measured",3.9,"Measured",-8.9,"Measured"
"5407",1977-03-20,2.8,"Measured",6.1,"Measured",-2.8,"Measured"
"5408",1977-03-21,0,"Measured",4.4,"Measured",-2.2,"Measured"
"5409",1977-03-22,0,"Measured",7.2,"Measured",-7.2,"Measured"
"5410",1977-03-23,0,"Measured",5.6,"Measured",-1.7,"Measured"
"5411",1977-03-24,0,"Measured",3.3,"Measured",-5.6,"Measured"
"5412",1977-03-25,0,"Measured",15,"Measured",-5,"Measured"
"5413",1977-03-26,0,"Measured",18.9,"Measured",0.6,"Measured"
"5414",1977-03-27,21.1,"Measured",17.8,"Measured",8.3,"Measured"
"5415",1977-03-28,17.5,"Measured",12.8,"Measured",9.4,"Measured"
"5416",1977-03-29,12.7,"Measured",15,"Measured",6.1,"Measured"
"5417",1977-03-30,4.6,"Measured",13.9,"Measured",5,"Measured"
"5418",1977-03-31,1,"Measured",6.7,"Measured",0.6,"Measured"
"5419",1977-04-01,0,"Measured",8.3,"Measured",0.6,"Measured"
"5420",1977-04-02,9.4,"Measured",7.2,"Measured",1.7,"Measured"
"5421",1977-04-03,0.3,"Measured",7.8,"Measured",-1.7,"Measured"
"5422",1977-04-04,18.5,"Measured",6.1,"Measured",-0.6,"Measured"
"5423",1977-04-05,0,"Measured",1.1,"Measured",-3.3,"Measured"
"5424",1977-04-06,0,"Measured",3.3,"Measured",-10.6,"Measured"
"5425",1977-04-07,0,"Measured",11.1,"Measured",-1.1,"Measured"
"5426",1977-04-08,0,"Measured",10,"Measured",-3.9,"Measured"
"5427",1977-04-09,0,"Measured",15,"Measured",-2.8,"Measured"
"5428",1977-04-10,0,"Measured",26.7,"Measured",6.1,"Measured"
"5429",1977-04-11,0,"Measured",27.2,"Measured",12.2,"Measured"
"5430",1977-04-12,0,"Measured",26.1,"Measured",10.6,"Measured"
"5431",1977-04-13,0,"Measured",22.8,"Measured",13.3,"Measured"
"5432",1977-04-14,1,"Measured",14.4,"Measured",6.7,"Measured"
"5433",1977-04-15,0,"Measured",26.7,"Measured",5.6,"Measured"
"5434",1977-04-16,0,"Measured",26.1,"Measured",12.2,"Measured"
"5435",1977-04-17,0,"Measured",28.3,"Measured",10,"Measured"
"5436",1977-04-18,0,"Measured",28.9,"Measured",10.6,"Measured"
"5437",1977-04-19,5.8,"Measured",26.7,"Measured",13.9,"Measured"
"5438",1977-04-20,3.8,"Measured",23.3,"Measured",14.4,"Measured"
"5439",1977-04-21,25.7,"Measured",22.2,"Measured",11.7,"Measured"
"5440",1977-04-22,0,"Measured",16.7,"Measured",7.2,"Measured"
"5441",1977-04-23,0,"Measured",20.6,"Measured",4.4,"Measured"
"5442",1977-04-24,0,"Measured",20,"Measured",4.4,"Measured"
"5443",1977-04-25,0,"Measured",14.4,"Measured",2.8,"Measured"
"5444",1977-04-26,0,"Measured",19.4,"Measured",1.1,"Measured"
"5445",1977-04-27,0,"Measured",26.7,"Measured",4.4,"Measured"
"5446",1977-04-28,1,"Measured",26.7,"Measured",1.1,"Measured"
"5447",1977-04-29,0,"Measured",17.2,"Measured",-1.7,"Measured"
"5448",1977-04-30,0,"Measured",21.1,"Measured",3.3,"Measured"
"5449",1977-05-01,0,"Measured",22.8,"Measured",7.2,"Measured"
"5450",1977-05-02,0,"Measured",22.8,"Measured",8.9,"Measured"
"5451",1977-05-03,0,"Measured",20,"Measured",2.8,"Measured"
"5452",1977-05-04,0,"Measured",20.6,"Measured",8.3,"Measured"
"5453",1977-05-05,3.6,"Measured",24.4,"Measured",12.8,"Measured"
"5454",1977-05-06,0,"Measured",23.3,"Measured",7.8,"Measured"
"5455",1977-05-07,0,"Measured",22.8,"Measured",2.2,"Measured"
"5456",1977-05-08,0,"Measured",23.3,"Measured",3.3,"Measured"
"5457",1977-05-09,0,"Measured",17.2,"Measured",-2.2,"Measured"
"5458",1977-05-10,0,"Measured",20,"Measured",0,"Measured"
"5459",1977-05-11,0,"Measured",23.9,"Measured",6.7,"Measured"
"5460",1977-05-12,0,"Measured",26.7,"Measured",8.3,"Measured"
"5461",1977-05-13,0,"Measured",29.4,"Measured",12.2,"Measured"
"5462",1977-05-14,0,"Measured",29.4,"Measured",13.3,"Measured"
"5463",1977-05-15,7.9,"Measured",29.4,"Measured",13.3,"Measured"
"5464",1977-05-16,0,"Measured",28.9,"Measured",16.1,"Measured"
"5465",1977-05-17,0.5,"Measured",27.8,"Measured",15.6,"Measured"
"5466",1977-05-18,0,"Measured",31.1,"Measured",17.2,"Measured"
"5467",1977-05-19,0,"Measured",31.1,"Measured",16.7,"Measured"
"5468",1977-05-20,2,"Measured",30.6,"Measured",16.1,"Measured"
"5469",1977-05-21,14,"Measured",28.3,"Measured",16.1,"Measured"
"5470",1977-05-22,0.5,"Measured",26.1,"Measured",16.7,"Measured"
"5471",1977-05-23,0,"Measured",27.2,"Measured",13.3,"Measured"
"5472",1977-05-24,0,"Measured",30.6,"Measured",13.9,"Measured"
"5473",1977-05-25,0,"Measured",30.6,"Measured",14.4,"Measured"
"5474",1977-05-26,0,"Measured",30,"Measured",13.3,"Measured"
"5475",1977-05-27,0,"Measured",30,"Measured",11.7,"Measured"
"5476",1977-05-28,0,"Measured",31.7,"Measured",11.7,"Measured"
"5477",1977-05-29,0.8,"Measured",31.7,"Measured",15.6,"Measured"
"5478",1977-05-30,3.3,"Measured",26.7,"Measured",12.8,"Measured"
"5479",1977-05-31,27.4,"Measured",25,"Measured",11.1,"Measured"
"5480",1977-06-01,2.3,"Measured",21.1,"Measured",12.2,"Measured"
"5481",1977-06-02,0.3,"Measured",19.4,"Measured",8.9,"Measured"
"5482",1977-06-03,0,"Measured",23.9,"Measured",5.6,"Measured"
"5483",1977-06-04,0,"Measured",31.1,"Measured",11.7,"Measured"
"5484",1977-06-05,28.4,"Measured",28.9,"Measured",15,"Measured"
"5485",1977-06-06,0,"Measured",28.3,"Measured",12.2,"Measured"
"5486",1977-06-07,1,"Measured",20,"Measured",6.1,"Measured"
"5487",1977-06-08,5.3,"Measured",17.8,"Measured",5.6,"Measured"
"5488",1977-06-09,0.5,"Measured",18.9,"Measured",2.8,"Measured"
"5489",1977-06-10,0,"Measured",22.2,"Measured",7.2,"Measured"
"5490",1977-06-11,9.1,"Measured",23.3,"Measured",12.8,"Measured"
"5491",1977-06-12,0,"Measured",20,"Measured",10.6,"Measured"
"5492",1977-06-13,0,"Measured",20,"Measured",9.4,"Measured"
"5493",1977-06-14,0,"Measured",23.3,"Measured",7.8,"Measured"
"5494",1977-06-15,0,"Measured",23.9,"Measured",10.6,"Measured"
"5495",1977-06-16,0.5,"Measured",28.9,"Measured",12.8,"Measured"
"5496",1977-06-17,0,"Measured",28.9,"Measured",16.1,"Measured"
"5497",1977-06-18,5.8,"Measured",27.8,"Measured",16.7,"Measured"
"5498",1977-06-19,0,"Measured",27.8,"Measured",12.2,"Measured"
"5499",1977-06-20,0,"Measured",26.1,"Measured",11.7,"Measured"
"5500",1977-06-21,0,"Measured",23.9,"Measured",10,"Measured"
"5501",1977-06-22,0,"Measured",25,"Measured",12.8,"Measured"
"5502",1977-06-23,0.8,"Measured",25,"Measured",11.1,"Measured"
"5503",1977-06-24,0,"Measured",31.7,"Measured",15.6,"Measured"
"5504",1977-06-25,0,"Measured",29.4,"Measured",16.7,"Measured"
"5505",1977-06-26,0,"Measured",31.7,"Measured",14.4,"Measured"
"5506",1977-06-27,0,"Measured",32.2,"Measured",18.3,"Measured"
"5507",1977-06-28,8.9,"Measured",31.1,"Measured",20,"Measured"
"5508",1977-06-29,0,"Measured",26.7,"Measured",13.3,"Measured"
"5509",1977-06-30,6.4,"Measured",26.7,"Measured",15.6,"Measured"
"5510",1977-07-01,3,"Measured",25,"Measured",11.7,"Measured"
"5511",1977-07-02,0,"Measured",28.9,"Measured",12.2,"Measured"
"5512",1977-07-03,20.6,"Measured",28.3,"Measured",17.2,"Measured"
"5513",1977-07-04,0,"Measured",35.6,"Measured",23.3,"Measured"
"5514",1977-07-05,0,"Measured",34.4,"Measured",21.1,"Measured"
"5515",1977-07-06,0,"Measured",34.4,"Measured",23.9,"Measured"
"5516",1977-07-07,3.3,"Measured",33.3,"Measured",21.1,"Measured"
"5517",1977-07-08,0,"Measured",30,"Measured",20,"Measured"
"5518",1977-07-09,0,"Measured",27.2,"Measured",13.9,"Measured"
"5519",1977-07-10,0,"Measured",26.7,"Measured",12.8,"Measured"
"5520",1977-07-11,0,"Measured",30,"Measured",15.6,"Measured"
"5521",1977-07-12,2.5,"Measured",31.1,"Measured",18.3,"Measured"
"5522",1977-07-13,0,"Measured",31.1,"Measured",12.2,"Measured"
"5523",1977-07-14,0,"Measured",36.7,"Measured",21.1,"Measured"
"5524",1977-07-15,0,"Measured",35.6,"Measured",21.1,"Measured"
"5525",1977-07-16,0.3,"Measured",31.7,"Measured",19.4,"Measured"
"5526",1977-07-17,4.1,"Measured",30.6,"Measured",18.3,"Measured"
"5527",1977-07-18,18,"Measured",30,"Measured",18.9,"Measured"
"5528",1977-07-19,0,"Measured",34.4,"Measured",21.1,"Measured"
"5529",1977-07-20,0,"Measured",33.9,"Measured",22.2,"Measured"
"5530",1977-07-21,64,"Measured",32.2,"Measured",19.4,"Measured"
"5531",1977-07-22,0,"Measured",27.2,"Measured",11.1,"Measured"
"5532",1977-07-23,0,"Measured",27.2,"Measured",12.8,"Measured"
"5533",1977-07-24,8.6,"Measured",26.1,"Measured",18.9,"Measured"
"5534",1977-07-25,0,"Measured",26.7,"Measured",17.2,"Measured"
"5535",1977-07-26,0,"Measured",22.8,"Measured",9.4,"Measured"
"5536",1977-07-27,0,"Measured",23.9,"Measured",11.7,"Measured"
"5537",1977-07-28,0,"Measured",26.7,"Measured",13.3,"Measured"
"5538",1977-07-29,0,"Measured",28.3,"Measured",18.3,"Measured"
"5539",1977-07-30,0,"Measured",29.4,"Measured",16.1,"Measured"
"5540",1977-07-31,11.9,"Measured",29.4,"Measured",13.3,"Measured"
"5541",1977-08-01,0,"Measured",26.1,"Measured",11.1,"Measured"
"5542",1977-08-02,0,"Measured",25.6,"Measured",15.6,"Measured"
"5543",1977-08-03,0,"Measured",26.1,"Measured",15,"Measured"
"5544",1977-08-04,4.8,"Measured",23.9,"Measured",15,"Measured"
"5545",1977-08-05,0.5,"Measured",26.7,"Measured",16.7,"Measured"
"5546",1977-08-06,0,"Measured",25.6,"Measured",13.3,"Measured"
"5547",1977-08-07,0.5,"Measured",28.9,"Measured",18.9,"Measured"
"5548",1977-08-08,12.7,"Measured",27.8,"Measured",18.9,"Measured"
"5549",1977-08-09,8.6,"Measured",26.7,"Measured",14.4,"Measured"
"5550",1977-08-10,0.5,"Measured",25.6,"Measured",17.2,"Measured"
"5551",1977-08-11,0.3,"Measured",23.9,"Measured",13.9,"Measured"
"5552",1977-08-12,0,"Measured",25.6,"Measured",7.8,"Measured"
"5553",1977-08-13,9.4,"Measured",25,"Measured",13.3,"Measured"
"5554",1977-08-14,0,"Measured",23.3,"Measured",8.9,"Measured"
"5555",1977-08-15,0,"Measured",23.3,"Measured",9.4,"Measured"
"5556",1977-08-16,17.5,"Measured",22.8,"Measured",15,"Measured"
"5557",1977-08-17,0,"Measured",20.6,"Measured",11.1,"Measured"
"5558",1977-08-18,0,"Measured",20.6,"Measured",6.7,"Measured"
"5559",1977-08-19,0,"Measured",19.4,"Measured",9.4,"Measured"
"5560",1977-08-20,0,"Measured",21.1,"Measured",7.8,"Measured"
"5561",1977-08-21,6.4,"Measured",22.2,"Measured",14.4,"Measured"
"5562",1977-08-22,0.3,"Measured",23.9,"Measured",10,"Measured"
"5563",1977-08-23,1,"Measured",21.7,"Measured",12.8,"Measured"
"5564",1977-08-24,0,"Measured",20.6,"Measured",7.8,"Measured"
"5565",1977-08-25,0,"Measured",22.2,"Measured",5,"Measured"
"5566",1977-08-26,0,"Measured",26.7,"Measured",16.1,"Measured"
"5567",1977-08-27,0,"Measured",31.1,"Measured",22.8,"Measured"
"5568",1977-08-28,4.8,"Measured",28.3,"Measured",20,"Measured"
"5569",1977-08-29,0,"Measured",23.9,"Measured",12.2,"Measured"
"5570",1977-08-30,0,"Measured",25,"Measured",10.6,"Measured"
"5571",1977-08-31,2.3,"Measured",28.3,"Measured",18.9,"Measured"
"5572",1977-09-01,0,"Measured",27.8,"Measured",17.2,"Measured"
